community,community_area,population,category,description,total20,total19,total21,total22,total23,total24,total25,total26,last12mos,total_prior3years,avg_prior3years,inc_19to25,inc_19tolast12,inc_25tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate_last12,rate_prior3years
Mckinley Park,59,16000,Disorderly Conduct,FALSE POLICE REPORT,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,6.2,0,0,0,0,0,0
Mckinley Park,59,16000,Disorderly Conduct,OBSTRUCTING IDENTIFICATION,1,6,1,1,0,0,2,0,2,2,0.7,-66.7,-66.7,0,186,37.5,6.2,6.2,6.2,0,0,12.5,12.5,4.4
Mckinley Park,59,16000,Disorderly Conduct,OBSTRUCTING JUSTICE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Disorderly Conduct,PEEPING TOM,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Disorderly Conduct,RECKLESS CONDUCT,2,3,1,0,0,1,2,1,3,3,1,-33.3,0,50,200,18.8,12.5,6.2,0,0,6.2,12.5,18.8,6.2
Mckinley Park,59,16000,Disorderly Conduct,RESIST / OBSTRUCT / DISARM OFFICER,1,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,6.2,0,0,0,0,6.2,6.2,1.9
Mckinley Park,59,16000,Drug Abuse,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,1,0,0,0,0,1,0,1,1,1,0.3,NA,NA,NA,233,0,6.2,0,0,0,6.2,0,6.2,1.9
Mckinley Park,59,16000,Drug Abuse,MANUFACTURE / DELIVER - COCAINE,1,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,12.5,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,MANUFACTURE / DELIVER - METHAMPHETAMINE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSS: BARBITUATES,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSS: CANNABIS 30GMS OR LESS,0,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,25,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSS: CANNABIS MORE THAN 30GMS,0,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,25,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSS: COCAINE,0,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,25,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSS: HEROIN(WHITE),1,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSSESS - AMPHETAMINES,1,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,6.2,0,0,0,0,6.2,6.2,1.9
Mckinley Park,59,16000,Drug Abuse,POSSESS - BARBITURATES,1,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,12.5,0,0,0,0,0
Mckinley Park,59,16000,Drug Abuse,POSSESS - CANNABIS 30 GRAMS OR LESS,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,6.2,0,0,1.9
Mckinley Park,59,16000,Drug Abuse,POSSESS - CANNABIS MORE THAN 30 GRAMS,1,0,0,0,0,3,0,0,0,3,1,NA,NA,NA,-100,0,6.2,0,0,0,18.8,0,0,6.2
Mckinley Park,59,16000,Drug Abuse,POSSESS - COCAINE,3,0,5,5,2,0,3,0,3,5,1.7,NA,NA,0,76,0,18.8,31.2,31.2,12.5,0,18.8,18.8,10.6
Mckinley Park,59,16000,Drug Abuse,POSSESS - HALLUCINOGENS,0,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,0,6.2,6.2,0,0,4.4
Mckinley Park,59,16000,Drug Abuse,POSSESS - HEROIN (TAN / BROWN TAR),0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,6.2,0,1.9
Mckinley Park,59,16000,Drug Abuse,POSSESS - HEROIN (WHITE),0,0,0,1,1,2,0,0,0,3,1,NA,NA,NA,-100,0,0,0,6.2,6.2,12.5,0,0,6.2
Mckinley Park,59,16000,Drug Abuse,POSSESS - PCP,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Forgery & Counterfeiting,COUNTERFEIT CHECK,2,1,0,1,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,12.5,0,6.2,0,0,0,0,0
Mckinley Park,59,16000,Forgery & Counterfeiting,COUNTERFEITING DOCUMENT,0,2,2,0,1,4,1,0,1,6,2,-50,-50,0,-50,12.5,0,12.5,0,6.2,25,6.2,6.2,12.5
Mckinley Park,59,16000,Forgery & Counterfeiting,FORGERY,3,1,3,9,3,2,5,0,4,10,3.3,400,300,-20,21,6.2,18.8,18.8,56.2,18.8,12.5,31.2,25,20.6
Mckinley Park,59,16000,Fraud,ATTEMPT - FINANCIAL IDENTITY THEFT,1,0,1,2,4,6,2,1,3,12,4,NA,NA,50,-25,0,6.2,6.2,12.5,25,37.5,12.5,18.8,25
Mckinley Park,59,16000,Fraud,BOGUS CHECK,1,1,2,0,1,0,0,0,0,1,0.3,-100,-100,NA,-100,6.2,6.2,12.5,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Fraud,COMPUTER FRAUD,0,0,0,0,1,0,2,0,1,3,1,NA,NA,-50,0,0,0,0,0,6.2,0,12.5,6.2,6.2
Mckinley Park,59,16000,Fraud,CREDIT CARD FRAUD,7,9,8,5,4,7,8,0,6,19,6.3,-11.1,-33.3,-25,-5,56.2,43.8,50,31.2,25,43.8,50,37.5,39.4
Mckinley Park,59,16000,Fraud,CRIMINAL DEFACEMENT,4,17,9,4,2,3,4,0,4,9,3,-76.5,-76.5,0,33,106.3,25,56.2,25,12.5,18.8,25,25,18.8
Mckinley Park,59,16000,Fraud,DECEPTIVE COLLECTION PRACTICES,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,18.8,0,0,0,0,0,0,0
Mckinley Park,59,16000,Fraud,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,12.5,0,0,0,0,0
Mckinley Park,59,16000,Fraud,FINANCIAL IDENTITY THEFT $300 AND UNDER,20,2,14,4,3,2,4,0,3,9,3,100,50,-25,0,12.5,125,87.5,25,18.8,12.5,25,18.8,18.8
Mckinley Park,59,16000,Fraud,FINANCIAL IDENTITY THEFT OVER $ 300,9,12,9,13,6,10,18,4,20,34,11.3,50,66.7,11.1,77,75,56.2,56.2,81.2,37.5,62.5,112.5,125,70.6
Mckinley Park,59,16000,Fraud,FRAUD OR CONFIDENCE GAME,10,9,13,10,5,7,20,2,16,32,10.7,122.2,77.8,-20,50,56.2,62.5,81.2,62.5,31.2,43.8,125,100,66.9
Mckinley Park,59,16000,Fraud,ILLEGAL USE CASH CARD,4,3,3,2,3,2,3,1,2,8,2.7,0,-33.3,-33.3,-26,18.8,25,18.8,12.5,18.8,12.5,18.8,12.5,16.9
Mckinley Park,59,16000,Fraud,IMPERSONATION,1,1,1,0,1,0,0,0,0,1,0.3,-100,-100,NA,-100,6.2,6.2,6.2,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Fraud,"THEFT BY LESSEE, MOTOR VEHICLE",1,0,0,2,1,4,3,0,2,8,2.7,NA,NA,-33.3,-26,0,6.2,0,12.5,6.2,25,18.8,12.5,16.9
Mckinley Park,59,16000,Fraud,"THEFT BY LESSEE,MOTOR VEH",0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,12.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Fraud,THEFT OF LABOR / SERVICES,2,0,0,0,1,3,0,1,1,4,1.3,NA,NA,NA,-23,0,12.5,0,0,6.2,18.8,0,6.2,8.1
Mckinley Park,59,16000,Fraud,THEFT OF LABOR/SERVICES,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,12.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Fraud,THEFT OF LOST / MISLAID PROPERTY,2,0,1,0,0,1,3,0,2,4,1.3,NA,NA,-33.3,54,0,12.5,6.2,0,0,6.2,18.8,12.5,8.1
Mckinley Park,59,16000,Fraud,UNAUTHORIZED VIDEOTAPING,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,6.2,0,0,0,0,0
Mckinley Park,59,16000,Fraud,WIC FRAUD,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,6.2,0,1.9
Mckinley Park,59,16000,Human Trafficking,COMMERCIAL SEX ACTS,0,0,0,0,0,1,1,0,1,2,0.7,NA,NA,0,43,0,0,0,0,0,6.2,6.2,6.2,4.4
Mckinley Park,59,16000,Liquor License,LIQUOR LICENSE VIOLATION,0,0,2,0,0,1,1,0,0,2,0.7,NA,NA,-100,-100,0,0,12.5,0,0,6.2,6.2,0,4.4
Mckinley Park,59,16000,Liquor License,SELL / GIVE / DELIVER LIQUOR TO MINOR,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,6.2,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,AGGRAVATED,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,6.2,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,ANIMAL ABUSE / NEGLECT,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,6.2,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,ARSON THREAT,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,BOMB THREAT,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,CHILD ABANDONMENT,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,EAVESDROPPING,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,ENDANGERING LIFE / HEALTH OF CHILD,0,1,1,1,1,2,0,0,0,3,1,-100,-100,NA,-100,6.2,0,6.2,6.2,6.2,12.5,0,0,6.2
Mckinley Park,59,16000,Misc Non-Index Offense,ENDANGERING LIFE/HEALTH CHILD,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,EXTORTION,3,0,1,1,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,18.8,6.2,6.2,6.2,0,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,FALSE / STOLEN / ALTERED TRP,0,0,1,1,7,4,6,0,6,17,5.7,NA,NA,0,5,0,0,6.2,6.2,43.8,25,37.5,37.5,35.6
Mckinley Park,59,16000,Misc Non-Index Offense,FALSE/STOLEN/ALTERED TRP,0,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,18.8,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,FORFEIT PROPERTY,1,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,FOUND SUSPECT NARCOTICS,1,1,0,3,5,1,4,1,5,10,3.3,300,400,25,52,6.2,6.2,0,18.8,31.2,6.2,25,31.2,20.6
Mckinley Park,59,16000,Misc Non-Index Offense,GUN OFFENDER - ANNUAL REGISTRATION,0,0,1,3,1,0,4,0,3,5,1.7,NA,NA,-25,76,0,0,6.2,18.8,6.2,0,25,18.8,10.6
Mckinley Park,59,16000,Misc Non-Index Offense,GUN OFFENDER - DUTY TO REGISTER,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,6.2,6.2,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,GUN OFFENDER: ANNUAL REGISTRATION,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,12.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,HARASSMENT BY ELECTRONIC MEANS,7,7,6,6,6,10,8,2,10,24,8,14.3,42.9,25,25,43.8,43.8,37.5,37.5,37.5,62.5,50,62.5,50
Mckinley Park,59,16000,Misc Non-Index Offense,HARASSMENT BY TELEPHONE,5,5,13,4,9,14,10,1,9,33,11,100,80,-10,-18,31.2,31.2,81.2,25,56.2,87.5,62.5,56.2,68.8
Mckinley Park,59,16000,Misc Non-Index Offense,INTIMIDATION,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,6.2,0
Mckinley Park,59,16000,Misc Non-Index Offense,LICENSE VIOLATION,1,0,2,1,4,1,1,0,1,6,2,NA,NA,0,-50,0,6.2,12.5,6.2,25,6.2,6.2,6.2,12.5
Mckinley Park,59,16000,Misc Non-Index Offense,LOOTING,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,12.5,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,OTHER CRIME AGAINST PERSON,0,1,1,4,2,2,3,0,2,7,2.3,200,100,-33.3,-13,6.2,0,6.2,25,12.5,12.5,18.8,12.5,14.4
Mckinley Park,59,16000,Misc Non-Index Offense,OTHER CRIME INVOLVING PROPERTY,0,2,0,1,0,0,0,1,1,0,0,-100,-50,NA,NA,12.5,0,0,6.2,0,0,0,6.2,0
Mckinley Park,59,16000,Misc Non-Index Offense,OTHER OFFENSE,5,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,31.2,0,0,0,0,6.2,6.2,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,OTHER VEHICLE OFFENSE,2,11,3,0,1,4,5,1,5,10,3.3,-54.5,-54.5,0,52,68.8,12.5,18.8,0,6.2,25,31.2,31.2,20.6
Mckinley Park,59,16000,Misc Non-Index Offense,SEX OFFENDER - FAIL TO REGISTER,0,0,0,0,0,0,2,0,2,2,0.7,NA,NA,0,186,0,0,0,0,0,0,12.5,12.5,4.4
Mckinley Park,59,16000,Misc Non-Index Offense,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,0,0,2,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,12.5,0,0,6.2,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,TAMPER WITH MOTOR VEHICLE,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,TELEPHONE THREAT,11,11,12,12,8,8,9,2,8,25,8.3,-18.2,-27.3,-11.1,-4,68.8,68.8,75,75,50,50,56.2,50,51.9
Mckinley Park,59,16000,Misc Non-Index Offense,TO LAND,5,10,2,10,11,8,16,5,18,35,11.7,60,80,12.5,54,62.5,31.2,12.5,62.5,68.8,50,100,112.5,73.1
Mckinley Park,59,16000,Misc Non-Index Offense,TO RESIDENCE,1,8,5,5,4,1,5,2,7,10,3.3,-37.5,-12.5,40,112,50,6.2,31.2,31.2,25,6.2,31.2,43.8,20.6
Mckinley Park,59,16000,Misc Non-Index Offense,TO STATE SUP LAND,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,12.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,TO VEHICLE,0,4,1,1,1,4,1,0,1,6,2,-75,-75,0,-50,25,0,6.2,6.2,6.2,25,6.2,6.2,12.5
Mckinley Park,59,16000,Misc Non-Index Offense,UNLAWFUL RESTRAINT,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,6.2,6.2,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,VEHICLE TITLE / REGISTRATION OFFENSE,0,0,0,1,0,3,2,0,2,5,1.7,NA,NA,0,18,0,0,0,6.2,0,18.8,12.5,12.5,10.6
Mckinley Park,59,16000,Misc Non-Index Offense,VEHICLE TITLE/REG OFFENSE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLATE ORDER OF PROTECTION,6,7,6,5,3,6,17,5,20,26,8.7,142.9,185.7,17.6,130,43.8,37.5,37.5,31.2,18.8,37.5,106.3,125,54.4
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLATION GPS MONITORING DEVICE,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLATION OF CIVIL NO CONTACT ORDER,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,6.2,6.2,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLATION OF STALKING NO CONTACT ORDER,0,0,0,1,0,0,2,0,2,2,0.7,NA,NA,0,186,0,0,0,6.2,0,0,12.5,12.5,4.4
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLATION OF SUMMARY CLOSURE,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,6.2,0,0,1.9
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLENT OFFENDER - ANNUAL REGISTRATION,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,6.2,0,0,0,0,0
Mckinley Park,59,16000,Misc Non-Index Offense,VIOLENT OFFENDER: ANNUAL REGISTRATION,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Motor Vehicle Theft,ATTEMPT - AUTOMOBILE,0,0,2,5,24,16,9,4,12,49,16.3,NA,NA,33.3,-26,0,0,12.5,31.2,150,100,56.2,75,101.9
Mckinley Park,59,16000,Motor Vehicle Theft,AUTOMOBILE,29,20,31,54,72,55,41,13,45,168,56,105,125,9.8,-20,125,181.2,193.8,337.5,450,343.8,256.2,281.2,350
Mckinley Park,59,16000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE W-VIN",0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE WITH VIN",0,0,0,0,1,0,1,0,1,2,0.7,NA,NA,0,43,0,0,0,0,6.2,0,6.2,6.2,4.4
Mckinley Park,59,16000,Motor Vehicle Theft,THEFT / RECOVERY - AUTOMOBILE,1,0,3,1,4,8,4,1,3,16,5.3,NA,NA,-25,-43,0,6.2,18.8,6.2,25,50,25,18.8,33.1
Mckinley Park,59,16000,Motor Vehicle Theft,"THEFT / RECOVERY - CYCLE, SCOOTER, BIKE WITH VIN",0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Motor Vehicle Theft,"THEFT / RECOVERY - TRUCK, BUS, MOBILE HOME",0,0,0,0,1,0,2,0,2,3,1,NA,NA,0,100,0,0,0,0,6.2,0,12.5,12.5,6.2
Mckinley Park,59,16000,Motor Vehicle Theft,THEFT/RECOVERY: AUTOMOBILE,0,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,18.8,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Motor Vehicle Theft,"TRUCK, BUS, MOTOR HOME",0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Murder,FIRST DEGREE MURDER,4,1,3,5,0,2,1,0,1,3,1,0,0,0,0,6.2,25,18.8,31.2,0,12.5,6.2,6.2,6.2
Mckinley Park,59,16000,Offenses Against Family,AGG CRIM SEX ABUSE FAM MEMBER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Offenses Against Family,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,3,1,1,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,18.8,6.2,0,0,0,0,0,0
Mckinley Park,59,16000,Offenses Against Family,CHILD ABDUCTION,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,12.5,0,0,0,0,0,0,0
Mckinley Park,59,16000,Offenses Against Family,CHILD ABUSE,0,2,1,1,1,0,0,0,0,1,0.3,-100,-100,NA,-100,12.5,0,6.2,6.2,6.2,0,0,0,1.9
Mckinley Park,59,16000,Offenses Against Family,CONTRIBUTE TO THE DELINQUENCY OF CHILD,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,6.2,0,1.9
Mckinley Park,59,16000,Offenses Against Family,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,0,0,1,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,6.2,0,6.2,6.2,0,0,4.4
Mckinley Park,59,16000,Prostitution,OTHER PROSTITUTION OFFENSE,0,1,0,0,0,0,1,1,2,1,0.3,0,100,100,567,6.2,0,0,0,0,0,6.2,12.5,1.9
Mckinley Park,59,16000,Prostitution,SEXUAL EXPLOITATION OF A CHILD,1,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,6.2,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Robbery,AGGRAVATED,1,2,3,0,7,4,0,0,0,11,3.7,-100,-100,NA,-100,12.5,6.2,18.8,0,43.8,25,0,0,23.1
Mckinley Park,59,16000,Robbery,AGGRAVATED VEHICULAR HIJACKING,1,3,1,5,5,1,1,0,1,7,2.3,-66.7,-66.7,0,-57,18.8,6.2,6.2,31.2,31.2,6.2,6.2,6.2,14.4
Mckinley Park,59,16000,Robbery,ARMED - HANDGUN,9,0,8,12,26,17,6,1,3,49,16.3,NA,NA,-50,-82,0,56.2,50,75,162.5,106.3,37.5,18.8,101.9
Mckinley Park,59,16000,Robbery,ARMED - KNIFE / CUTTING INSTRUMENT,1,0,1,1,2,4,1,0,1,7,2.3,NA,NA,0,-57,0,6.2,6.2,6.2,12.5,25,6.2,6.2,14.4
Mckinley Park,59,16000,Robbery,ARMED - OTHER DANGEROUS WEAPON,1,0,2,0,1,3,3,0,2,7,2.3,NA,NA,-33.3,-13,0,6.2,12.5,0,6.2,18.8,18.8,12.5,14.4
Mckinley Park,59,16000,Robbery,ARMED - OTHER FIREARM,0,0,0,0,3,2,0,0,0,5,1.7,NA,NA,NA,-100,0,0,0,0,18.8,12.5,0,0,10.6
Mckinley Park,59,16000,Robbery,ARMED: HANDGUN,2,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,31.2,12.5,0,0,0,0,0,0,0
Mckinley Park,59,16000,Robbery,ARMED: OTHER DANGEROUS WEAPON,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,12.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Robbery,ARMED:KNIFE/CUTTING INSTRUMENT,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Robbery,ATTEMPT ARMED - HANDGUN,1,0,1,1,1,0,1,0,0,2,0.7,NA,NA,-100,-100,0,6.2,6.2,6.2,6.2,0,6.2,0,4.4
Mckinley Park,59,16000,Robbery,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,6.2,0,1.9
Mckinley Park,59,16000,Robbery,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,2,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,12.5,0,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Robbery,ATTEMPT STRONG ARM - NO WEAPON,1,0,1,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,6.2,6.2,0,6.2,0,0,0,1.9
Mckinley Park,59,16000,Robbery,ATTEMPT: STRONGARM-NO WEAPON,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,12.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Robbery,STRONG ARM - NO WEAPON,6,1,8,8,11,16,5,3,8,32,10.7,400,700,60,-25,6.2,37.5,50,50,68.8,100,31.2,50,66.9
Mckinley Park,59,16000,Robbery,STRONGARM - NO WEAPON,0,6,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,37.5,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Robbery,VEHICULAR HIJACKING,0,1,1,2,3,1,1,0,1,5,1.7,0,0,0,-41,6.2,0,6.2,12.5,18.8,6.2,6.2,6.2,10.6
Mckinley Park,59,16000,Simple Assault,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",0,0,2,1,0,3,1,0,1,4,1.3,NA,NA,0,-23,0,0,12.5,6.2,0,18.8,6.2,6.2,8.1
Mckinley Park,59,16000,Simple Assault,SIMPLE,41,35,48,62,55,57,51,16,54,163,54.3,45.7,54.3,5.9,-1,218.8,256.2,300,387.5,343.8,356.2,318.8,337.5,339.4
Mckinley Park,59,16000,Simple Battery,AGG PO HANDS NO/MIN INJURY,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,6.2,0,0,0,0,0,0,0,0
Mckinley Park,59,16000,Simple Battery,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",0,0,1,1,0,0,2,0,1,2,0.7,NA,NA,-50,43,0,0,6.2,6.2,0,0,12.5,6.2,4.4
Mckinley Park,59,16000,Simple Battery,AGGRAVATED OF AN UNBORN CHILD,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,6.2,0,0,0,0,0,0,0
Mckinley Park,59,16000,Simple Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",2,0,2,2,0,2,0,1,1,2,0.7,NA,NA,NA,43,0,12.5,12.5,12.5,0,12.5,0,6.2,4.4
Mckinley Park,59,16000,Simple Battery,DOMESTIC BATTERY SIMPLE,61,45,52,73,70,76,69,15,65,215,71.7,53.3,44.4,-5.8,-9,281.2,381.2,325,456.2,437.5,475,431.3,406.2,448.1
